timestamp (s),battery_voltage (V),thrust,source_file
62.54,3.2991201877593994,32000,battery_thrust_test_32000_20250702_145139.csv
62.64,3.2991201877593994,32000,battery_thrust_test_32000_20250702_145139.csv
62.74,3.2991201877593994,32000,battery_thrust_test_32000_20250702_145139.csv
62.84,3.2832844257354736,32000,battery_thrust_test_32000_20250702_145139.csv
62.94,3.293841600418091,32000,battery_thrust_test_32000_20250702_145139.csv
63.04,3.2885630130767822,32000,battery_thrust_test_32000_20250702_145139.csv
63.14,3.2832844257354736,32000,battery_thrust_test_32000_20250702_145139.csv
63.24,3.293841600418091,32000,battery_thrust_test_32000_20250702_145139.csv
63.34,3.2832844257354736,32000,battery_thrust_test_32000_20250702_145139.csv
63.44,3.2727272510528564,32000,battery_thrust_test_32000_20250702_145139.csv
63.54,3.2621700763702397,32000,battery_thrust_test_32000_20250702_145139.csv
63.64,3.2832844257354736,32000,battery_thrust_test_32000_20250702_145139.csv
63.74,3.2885630130767822,32000,battery_thrust_test_32000_20250702_145139.csv
63.84,3.278005838394165,32000,battery_thrust_test_32000_20250702_145139.csv
63.94,3.278005838394165,32000,battery_thrust_test_32000_20250702_145139.csv
